0,0.25,0,80.2714
0.025,0.25,0,80.4166
0.05,0.25,0,80.5618
0.075,0.25,0,80.707
0.1,0.25,0,80.8522
0.125,0.25,0,80.9974
0.15,0.25,0,81.1426
0.175,0.25,0,81.2878
0.2,0.25,0,81.433
0.225,0.25,0,81.5782
0.25,0.25,0,81.7235
0,0.225,0,82.2442
0.025,0.225,0,82.3895
0.05,0.225,0,82.5347
0.075,0.225,0,82.6799
0.1,0.225,0,82.8251
0.125,0.225,0,82.9703
0.15,0.225,0,83.1155
0.175,0.225,0,83.2607
0.2,0.225,0,83.4059
0.225,0.225,0,83.5511
0,0.2,0,84.2171
0.025,0.2,0,84.3623
0.05,0.2,0,84.5075
0.075,0.2,0,84.6527
0.1,0.2,0,84.7979
0.125,0.2,0,84.9431
0.15,0.2,0,85.0884
0.175,0.2,0,85.2336
0.2,0.2,0,85.3788
0,0.175,0,86.19
0.025,0.175,0,86.3352
0.05,0.175,0,86.4804
0.075,0.175,0,86.6256
0.1,0.175,0,86.7708
0.125,0.175,0,86.916
0.15,0.175,0,87.0612
0.175,0.175,0,87.2064
0,0.15,0,88.1628
0.025,0.15,0,88.308
0.05,0.15,0,88.4532
0.075,0.15,0,88.5985
0.1,0.15,0,88.7437
0.125,0.15,0,88.8889
0.15,0.15,0,89.0341
0,0.125,0,90.1357
0.025,0.125,0,90.2809
0.05,0.125,0,90.4261
0.075,0.125,0,90.5713
0.1,0.125,0,90.7165
0.125,0.125,0,90.8617
0,0.1,0,92.1086
0.025,0.1,0,92.2538
0.05,0.1,0,92.399
0.075,0.1,0,92.5442
0.1,0.1,0,92.6894
0,0.075,0,94.0814
0.025,0.075,0,94.2266
0.05,0.075,0,94.3718
0.075,0.075,0,94.517
0,0.05,0,96.0543
0.025,0.05,0,96.1995
0.05,0.05,0,96.3447
0,0.025,0,98.0271
0.025,0.025,0,98.1723
0,2.77556e-17,0,100
0.25,0.25,0,81.7235
0.25,0.225,0,83.5511
0.25,0.2,0,85.3788
0.25,0.175,0,87.2064
0.25,0.15,0,89.0341
0.25,0.125,0,90.8617
0.25,0.1,0,92.6894
0.25,0.075,0,94.517
0.25,0.05,0,96.3447
0.25,0.025,0,98.1723
0.25,2.77556e-17,0,100
0.225,0.225,0,83.5511
0.225,0.2,0,85.3788
0.225,0.175,0,87.2064
0.225,0.15,0,89.0341
0.225,0.125,0,90.8617
0.225,0.1,0,92.6894
0.225,0.075,0,94.517
0.225,0.05,0,96.3447
0.225,0.025,0,98.1723
0.225,2.77556e-17,0,100
0.2,0.2,0,85.3788
0.2,0.175,0,87.2064
0.2,0.15,0,89.0341
0.2,0.125,0,90.8617
0.2,0.1,0,92.6894
0.2,0.075,0,94.517
0.2,0.05,0,96.3447
0.2,0.025,0,98.1723
0.2,2.77556e-17,0,100
0.175,0.175,0,87.2064
0.175,0.15,0,89.0341
0.175,0.125,0,90.8617
0.175,0.1,0,92.6894
0.175,0.075,0,94.517
0.175,0.05,0,96.3447
0.175,0.025,0,98.1723
0.175,0,0,100
0.15,0.15,0,89.0341
0.15,0.125,0,90.8617
0.15,0.1,0,92.6894
0.15,0.075,0,94.517
0.15,0.05,0,96.3447
0.15,0.025,0,98.1723
0.15,0,0,100
0.125,0.125,0,90.8617
0.125,0.1,0,92.6894
0.125,0.075,0,94.517
0.125,0.05,0,96.3447
0.125,0.025,0,98.1723
0.125,0,0,100
0.1,0.1,0,92.6894
0.1,0.075,0,94.517
0.1,0.05,0,96.3447
0.1,0.025,0,98.1723
0.1,0,0,100
0.075,0.075,0,94.517
0.075,0.05,0,96.3447
0.075,0.025,0,98.1723
0.075,0,0,100
0.05,0.05,0,96.3447
0.05,0.025,0,98.1723
0.05,1.38778e-17,0,100
0.025,0.025,0,98.1723
0.025,2.08167e-17,0,100
2.77556e-17,2.77556e-17,0,100
0.5,0.25,0,80.2745
0.525,0.25,0,80.4205
0.55,0.25,0,80.5666
0.575,0.25,0,80.7127
0.6,0.25,0,80.8587
0.625,0.25,0,81.0048
0.65,0.25,0,81.1509
0.675,0.25,0,81.2969
0.7,0.25,0,81.443
0.725,0.25,0,81.589
0.75,0.25,0,81.7351
0.5,0.225,0,82.247
0.525,0.225,0,82.3931
0.55,0.225,0,82.5392
0.575,0.225,0,82.6852
0.6,0.225,0,82.8313
0.625,0.225,0,82.9773
0.65,0.225,0,83.1234
0.675,0.225,0,83.2695
0.7,0.225,0,83.4155
0.725,0.225,0,83.5616
0.5,0.2,0,84.2196
0.525,0.2,0,84.3656
0.55,0.2,0,84.5117
0.575,0.2,0,84.6578
0.6,0.2,0,84.8038
0.625,0.2,0,84.9499
0.65,0.2,0,85.096
0.675,0.2,0,85.242
0.7,0.2,0,85.3881
0.5,0.175,0,86.1921
0.525,0.175,0,86.3382
0.55,0.175,0,86.4843
0.575,0.175,0,86.6303
0.6,0.175,0,86.7764
0.625,0.175,0,86.9224
0.65,0.175,0,87.0685
0.675,0.175,0,87.2146
0.5,0.15,0,88.1647
0.525,0.15,0,88.3107
0.55,0.15,0,88.4568
0.575,0.15,0,88.6029
0.6,0.15,0,88.7489
0.625,0.15,0,88.895
0.65,0.15,0,89.0411
0.5,0.125,0,90.1372
0.525,0.125,0,90.2833
0.55,0.125,0,90.4294
0.575,0.125,0,90.5754
0.6,0.125,0,90.7215
0.625,0.125,0,90.8675
0.5,0.1,0,92.1098
0.525,0.1,0,92.2559
0.55,0.1,0,92.4019
0.575,0.1,0,92.548
0.6,0.1,0,92.694
0.5,0.075,0,94.0823
0.525,0.075,0,94.2284
0.55,0.075,0,94.3745
0.575,0.075,0,94.5205
0.5,0.05,0,96.0549
0.525,0.05,0,96.201
0.55,0.05,0,96.347
0.5,0.025,0,98.0274
0.525,0.025,0,98.1735
0.5,2.77556e-17,0,100
0.75,0.25,0,81.7351
0.75,0.225,0,83.5616
0.75,0.2,0,85.3881
0.75,0.175,0,87.2146
0.75,0.15,0,89.0411
0.75,0.125,0,90.8675
0.75,0.1,0,92.694
0.75,0.075,0,94.5205
0.75,0.05,0,96.347
0.75,0.025,0,98.1735
0.75,2.77556e-17,0,100
0.725,0.225,0,83.5616
0.725,0.2,0,85.3881
0.725,0.175,0,87.2146
0.725,0.15,0,89.0411
0.725,0.125,0,90.8675
0.725,0.1,0,92.694
0.725,0.075,0,94.5205
0.725,0.05,0,96.347
0.725,0.025,0,98.1735
0.725,2.77556e-17,0,100
0.7,0.2,0,85.3881
0.7,0.175,0,87.2146
0.7,0.15,0,89.0411
0.7,0.125,0,90.8675
0.7,0.1,0,92.694
0.7,0.075,0,94.5205
0.7,0.05,0,96.347
0.7,0.025,0,98.1735
0.7,2.77556e-17,0,100
0.675,0.175,0,87.2146
0.675,0.15,0,89.0411
0.675,0.125,0,90.8675
0.675,0.1,0,92.694
0.675,0.075,0,94.5205
0.675,0.05,0,96.347
0.675,0.025,0,98.1735
0.675,0,0,100
0.65,0.15,0,89.0411
0.65,0.125,0,90.8675
0.65,0.1,0,92.694
0.65,0.075,0,94.5205
0.65,0.05,0,96.347
0.65,0.025,0,98.1735
0.65,0,0,100
0.625,0.125,0,90.8675
0.625,0.1,0,92.694
0.625,0.075,0,94.5205
0.625,0.05,0,96.347
0.625,0.025,0,98.1735
0.625,0,0,100
0.6,0.1,0,92.694
0.6,0.075,0,94.5205
0.6,0.05,0,96.347
0.6,0.025,0,98.1735
0.6,0,0,100
0.575,0.075,0,94.5205
0.575,0.05,0,96.347
0.575,0.025,0,98.1735
0.575,0,0,100
0.55,0.05,0,96.347
0.55,0.025,0,98.1735
0.55,1.38778e-17,0,100
0.525,0.025,0,98.1735
0.525,2.08167e-17,0,100
0.5,2.77556e-17,0,100
1,0.25,0,80.3163
1.025,0.25,0,80.4689
1.05,0.25,0,80.6215
1.075,0.25,0,80.774
1.1,0.25,0,80.9266
1.125,0.25,0,81.0792
1.15,0.25,0,81.2318
1.175,0.25,0,81.3843
1.2,0.25,0,81.5369
1.225,0.25,0,81.6895
1.25,0.25,0,81.8421
1,0.225,0,82.2847
1.025,0.225,0,82.4373
1.05,0.225,0,82.5898
1.075,0.225,0,82.7424
1.1,0.225,0,82.895
1.125,0.225,0,83.0476
1.15,0.225,0,83.2001
1.175,0.225,0,83.3527
1.2,0.225,0,83.5053
1.225,0.225,0,83.6579
1,0.2,0,84.253
1.025,0.2,0,84.4056
1.05,0.2,0,84.5582
1.075,0.2,0,84.7108
1.1,0.2,0,84.8634
1.125,0.2,0,85.0159
1.15,0.2,0,85.1685
1.175,0.2,0,85.3211
1.2,0.2,0,85.4737
1,0.175,0,86.2214
1.025,0.175,0,86.374
1.05,0.175,0,86.5266
1.075,0.175,0,86.6791
1.1,0.175,0,86.8317
1.125,0.175,0,86.9843
1.15,0.175,0,87.1369
1.175,0.175,0,87.2895
1,0.15,0,88.1898
1.025,0.15,0,88.3424
1.05,0.15,0,88.4949
1.075,0.15,0,88.6475
1.1,0.15,0,88.8001
1.125,0.15,0,88.9527
1.15,0.15,0,89.1052
1,0.125,0,90.1582
1.025,0.125,0,90.3107
1.05,0.125,0,90.4633
1.075,0.125,0,90.6159
1.1,0.125,0,90.7685
1.125,0.125,0,90.921
1,0.1,0,92.1265
1.025,0.1,0,92.2791
1.05,0.1,0,92.4317
1.075,0.1,0,92.5843
1.1,0.1,0,92.7368
1,0.075,0,94.0949
1.025,0.075,0,94.2475
1.05,0.075,0,94.4
1.075,0.075,0,94.5526
1,0.05,0,96.0633
1.025,0.05,0,96.2158
1.05,0.05,0,96.3684
1,0.025,0,98.0316
1.025,0.025,0,98.1842
1,2.77556e-17,0,100
1.25,0.25,0,81.8421
1.25,0.225,0,83.6579
1.25,0.2,0,85.4737
1.25,0.175,0,87.2895
1.25,0.15,0,89.1052
1.25,0.125,0,90.921
1.25,0.1,0,92.7368
1.25,0.075,0,94.5526
1.25,0.05,0,96.3684
1.25,0.025,0,98.1842
1.25,2.77556e-17,0,100
1.225,0.225,0,83.6579
1.225,0.2,0,85.4737
1.225,0.175,0,87.2895
1.225,0.15,0,89.1052
1.225,0.125,0,90.921
1.225,0.1,0,92.7368
1.225,0.075,0,94.5526
1.225,0.05,0,96.3684
1.225,0.025,0,98.1842
1.225,2.77556e-17,0,100
1.2,0.2,0,85.4737
1.2,0.175,0,87.2895
1.2,0.15,0,89.1052
1.2,0.125,0,90.921
1.2,0.1,0,92.7368
1.2,0.075,0,94.5526
1.2,0.05,0,96.3684
1.2,0.025,0,98.1842
1.2,2.77556e-17,0,100
1.175,0.175,0,87.2895
1.175,0.15,0,89.1052
1.175,0.125,0,90.921
1.175,0.1,0,92.7368
1.175,0.075,0,94.5526
1.175,0.05,0,96.3684
1.175,0.025,0,98.1842
1.175,0,0,100
1.15,0.15,0,89.1052
1.15,0.125,0,90.921
1.15,0.1,0,92.7368
1.15,0.075,0,94.5526
1.15,0.05,0,96.3684
1.15,0.025,0,98.1842
1.15,0,0,100
1.125,0.125,0,90.921
1.125,0.1,0,92.7368
1.125,0.075,0,94.5526
1.125,0.05,0,96.3684
1.125,0.025,0,98.1842
1.125,0,0,100
1.1,0.1,0,92.7368
1.1,0.075,0,94.5526
1.1,0.05,0,96.3684
1.1,0.025,0,98.1842
1.1,0,0,100
1.075,0.075,0,94.5526
1.075,0.05,0,96.3684
1.075,0.025,0,98.1842
1.075,0,0,100
1.05,0.05,0,96.3684
1.05,0.025,0,98.1842
1.05,1.38778e-17,0,100
1.025,0.025,0,98.1842
1.025,2.08167e-17,0,100
1,2.77556e-17,0,100
1.5,0.25,0,80.4385
1.525,0.25,0,80.58
1.55,0.25,0,80.7216
1.575,0.25,0,80.8632
1.6,0.25,0,81.0048
1.625,0.25,0,81.1464
1.65,0.25,0,81.288
1.675,0.25,0,81.4296
1.7,0.25,0,81.5712
1.725,0.25,0,81.7128
1.75,0.25,0,81.8543
1.5,0.225,0,82.3946
1.525,0.225,0,82.5362
1.55,0.225,0,82.6778
1.575,0.225,0,82.8194
1.6,0.225,0,82.961
1.625,0.225,0,83.1026
1.65,0.225,0,83.2441
1.675,0.225,0,83.3857
1.7,0.225,0,83.5273
1.725,0.225,0,83.6689
1.5,0.2,0,84.3508
1.525,0.2,0,84.4924
1.55,0.2,0,84.6339
1.575,0.2,0,84.7755
1.6,0.2,0,84.9171
1.625,0.2,0,85.0587
1.65,0.2,0,85.2003
1.675,0.2,0,85.3419
1.7,0.2,0,85.4835
1.5,0.175,0,86.3069
1.525,0.175,0,86.4485
1.55,0.175,0,86.5901
1.575,0.175,0,86.7317
1.6,0.175,0,86.8733
1.625,0.175,0,87.0149
1.65,0.175,0,87.1565
1.675,0.175,0,87.298
1.5,0.15,0,88.2631
1.525,0.15,0,88.4047
1.55,0.15,0,88.5462
1.575,0.15,0,88.6878
1.6,0.15,0,88.8294
1.625,0.15,0,88.971
1.65,0.15,0,89.1126
1.5,0.125,0,90.2192
1.525,0.125,0,90.3608
1.55,0.125,0,90.5024
1.575,0.125,0,90.644
1.6,0.125,0,90.7856
1.625,0.125,0,90.9272
1.5,0.1,0,92.1754
1.525,0.1,0,92.317
1.55,0.1,0,92.4586
1.575,0.1,0,92.6001
1.6,0.1,0,92.7417
1.5,0.075,0,94.1315
1.525,0.075,0,94.2731
1.55,0.075,0,94.4147
1.575,0.075,0,94.5563
1.5,0.05,0,96.0877
1.525,0.05,0,96.2293
1.55,0.05,0,96.3709
1.5,0.025,0,98.0438
1.525,0.025,0,98.1854
1.5,2.77556e-17,0,100
1.75,0.25,0,81.8543
1.75,0.225,0,83.6689
1.75,0.2,0,85.4835
1.75,0.175,0,87.298
1.75,0.15,0,89.1126
1.75,0.125,0,90.9272
1.75,0.1,0,92.7417
1.75,0.075,0,94.5563
1.75,0.05,0,96.3709
1.75,0.025,0,98.1854
1.75,2.77556e-17,0,100
1.725,0.225,0,83.6689
1.725,0.2,0,85.4835
1.725,0.175,0,87.298
1.725,0.15,0,89.1126
1.725,0.125,0,90.9272
1.725,0.1,0,92.7417
1.725,0.075,0,94.5563
1.725,0.05,0,96.3709
1.725,0.025,0,98.1854
1.725,2.77556e-17,0,100
1.7,0.2,0,85.4835
1.7,0.175,0,87.298
1.7,0.15,0,89.1126
1.7,0.125,0,90.9272
1.7,0.1,0,92.7417
1.7,0.075,0,94.5563
1.7,0.05,0,96.3709
1.7,0.025,0,98.1854
1.7,2.77556e-17,0,100
1.675,0.175,0,87.298
1.675,0.15,0,89.1126
